0,1,2
17068,"[17068, 258482]",22
17360,"[11352, 15482, 17057, 17357, 17360, 17368, 17410, 17425, 17429, 17430, 17483, 87043, 118620, 121789, 121862, 121864, 121865, 21633, 120483, 127801, 121866, 121867, 121868, 121932, 122029, 127847, 151124, 152683, 152685, 159617, 160187, 185718, 185729, 185770, 229081, 233096, 234217, 234218, 234247, 246062, 250762, 250763, 275301]",3163
17367,"[17367, 236305]",170
17423,"[380, 15483, 17423, 28092, 121790, 121848, 121860, 121861, 121863, 151123, 152684, 159618, 250764, 276189, 276206]",706
17460,"[17460, 17469, 121936, 154343]",205
17477,"[17477, 30352, 71127, 204113]",87
18413,"[17080, 17081, 18413, 92450, 201437, 222394, 271738]",134
18851,"[542, 543, 5861, 5867, 5868, 10746, 11331, 11332, 11333, 11344, 11403, 11405, 17053, 17054, 17465, 18851, 18852, 18853, 18854, 18855, 18856, 18873, 19752, 72228, 72229, 72231, 72232, 78357, 80372, 81680, 81686, 81687, 93555, 93559, 152818, 152819, 155105, 158373, 160184, 160188, 162395, 176233, 201153, 201156, 201157, 201171, 202130, 202832, 203852, 203853, 204182, 206943, 216989, 216990, 216991, 218432, 219460, 219461, 251449, 263330, 264270]",13215
18861,"[5862, 11411, 18861, 151163, 203861]",533
18863,[18863],38
18864,[18864],43
18875,"[2549, 11357, 17086, 17462, 17464, 17479, 18874, 18875, 19751, 81675, 81679, 289403]",530
246709,"[23989, 17075, 126236, 175883, 206941, 246709, 259247, 263029]",332
24798,"[16582, 24798, 85918]",76
25115,"[25115, 30351, 81457, 30355, 42856, 151011, 174387, 221590, 267021, 267415]",79
226574,"[25498, 168801, 226574]",97
26349,[26349],14
101378,"[28680, 256911, 268719, 28681, 28683, 51228, 51229, 79802, 101378, 101379, 209475, 210616, 210617, 211809, 255231, 256728, 268721]",822
30380,"[30380, 47716, 89109, 94842, 271864]",27
160205,"[16102, 35081, 53554, 116379, 160205, 196175, 205430, 208885, 211812, 212871, 220621, 231866, 278588]",330
35497,[35497],14
35512,"[35512, 49801, 98590, 79413, 105537]",142
36062,[36062],61
36420,[36420],72
36481,[36481],41
37307,"[37307, 46145, 48610, 49597, 55844, 87177, 99719, 129246, 223163, 223462, 227843]",884
37377,"[37377, 38854, 101948, 105538, 207302]",52
40807,[40807],48
43179,"[27209, 39167, 43179, 49564, 56006, 208250]",434
43754,"[26342, 43753, 43754, 49088, 105536, 105574, 207531, 209265, 268382]",135
47136,"[47136, 51922, 51923]",120
48539,[48539],15
49847,[49847],14
51441,[51441],18
101668,"[56008, 35520, 43244, 47120, 48538, 101668, 226573]",554
66141,"[66141, 250765, 253964, 66142, 92465, 114035, 118584, 172536]",17
66603,"[17040, 17083, 66597, 66603]",239
70643,"[1969, 31405, 41417, 70643, 89727, 221683, 261180]",15
81683,"[415, 17358, 17444, 81683]",733
82847,"[25446, 43309, 49800, 82847, 87310, 176235]",376
87035,"[24948, 24949, 25499, 25927, 35496, 35929, 36866, 38317, 43123, 43206, 43337, 43704, 47134, 47135, 47137, 48019, 48061, 48305, 48416, 49829, 52359, 77260, 82467, 82468, 82584, 82586, 87035, 98593, 98594, 98595, 99037, 100812, 107115, 107116, 119316, 168425, 207121, 207337, 207517, 207546, 211542, 213389, 213490, 220960, 246056, 254252, 265790, 268007]",5540
87337,[87337],44
93543,"[93543, 201438]",22
98588,"[27401, 46181, 49980, 82574, 98588, 176236, 207397, 208935, 213177]",300
98589,[98589],320
98591,"[2539, 28093, 35498, 35505, 36492, 47138, 47948, 48383, 49682, 98591, 98654, 99297, 130047, 150993, 151072, 206190, 206191, 207275, 213208, 213209, 213605, 218139, 234151, 234152]",1897
98592,"[35506, 36491, 48384, 98592, 130046, 206189, 207279, 211465, 234150]",249
99144,[99144],162
100680,"[100680, 151010]",71
101381,"[50814, 101381, 151032, 210619]",135
101382,"[51315, 101382, 210618]",214
101667,"[25497, 35521, 43245, 47121, 56009, 101667, 207201]",278
101741,"[49802, 101717, 101741, 207135]",66
104367,"[104367, 235285]",60
104368,"[25377, 35501, 37507, 43748, 49563, 101946, 104368, 235286, 288629]",183
104699,"[37848, 55815, 104699]",103
118464,"[118464, 118484, 118486]",87
118470,[118470],40
118474,"[81633, 118465, 118474, 233042, 118475]",946
118480,"[63148, 118471, 118480, 118481, 125688]",85
124653,"[124653, 22218, 151117, 277380, 277727]",47
124669,"[124669, 219443, 221767, 252111]",127
124676,"[17042, 124676]",34
125240,[125240],16
151075,"[66605, 151075, 215664, 233038]",177
151088,"[2548, 17433, 30360, 35008, 67363, 73144, 87095, 151088, 253867]",401
152714,"[7523, 17070, 17454, 18412, 35012, 42858, 81688, 108223, 152714, 203964, 206638, 207458]",831
152816,"[540, 28951, 66601, 152816, 260278]",255
153899,"[1590, 7525, 7527, 17445, 30361, 153899, 201110]",656
154665,"[17572, 17573, 22709, 47717, 86093, 154665, 273650]",34
154956,"[154956, 249581]",92
156838,"[28596, 118596, 125238, 156838, 184654, 184655, 275273]",638
202208,"[1490, 8290, 13448, 17064, 17073, 18849, 18891, 22199, 23988, 26057, 74287, 89427, 124670, 156892, 202218, 203856, 204916, 206938, 218004, 219444, 235288, 254128, 260507, 275876, 11701, 15297, 21634, 42889, 67103, 67641, 69250, 85509, 102306, 159601, 167248, 202208, 229598, 249727, 269032]",481
160203,[160203],292
160204,"[58713, 160204]",207
160206,[160206],66
201168,"[119181, 201168]",27
202209,"[5866, 202209, 203939]",34
202213,[202213],83
202292,"[83083, 115456, 202292]",35
202831,"[18862, 202831]",120
203860,"[11412, 125251, 125608, 203860, 277583]",287
203940,"[17052, 153474, 184830, 203940, 233337]",244
204178,"[5871, 204178]",40
209476,"[200609, 206939, 117090, 209476, 211813, 231865]",133
207301,"[151023, 207301]",23
208889,"[208889, 211815, 211819, 212876, 257530]",352
213513,"[25447, 37378, 43209, 49799, 79412, 213513]",464
219430,"[219430, 264091, 265636, 266418, 270784, 273732]",24
223164,"[26056, 37308, 46144, 48068, 55843, 87178, 99720, 129243, 223164, 223461, 227842, 267744]",575
223234,"[36454, 37023, 129296, 205776, 223234, 223307, 253043, 268534]",401
223405,"[100548, 223405]",60
223980,"[49353, 101830, 105461, 223980]",41
225243,"[45996, 48625, 99765, 225243, 246055]",360
235243,"[235243, 235244]",162
235287,"[2552, 31048, 69249, 203857, 235287]",53
248810,"[23997, 114840, 228801, 248810]",58
248979,"[248979, 251114, 275877]",186
251251,"[251191, 251248, 251251, 251252]",432
251253,[251253],125
255107,"[253350, 255107, 268695]",53
257521,"[53528, 53761, 127604, 203564, 236101, 236177, 257521, 278411, 278607]",197
257528,"[205396, 231862, 231863, 252659, 252666, 252725, 254453, 257528, 257531]",213
257533,"[257533, 274041, 263893]",28
268378,"[254484, 257876, 267810, 268378]",231
268417,[268417],16
288621,"[275267, 258548, 258550, 262137, 265471, 265472, 288621]",43
277728,"[17041, 124675, 124983, 126436, 277728, 277976]",188
277729,[277729],14
278409,"[278398, 278409]",28
288638,"[35546, 47949, 86989, 207861, 213158, 218009, 247980, 288638]",1233
288644,[288644],13
288974,[288974],19
71203,"[9949, 64991, 65005, 71198, 71199, 71203, 215295, 216423]",1141
9963,"[9963, 42817]",18
114624,"[9965, 21139, 70172, 87738, 110965, 111239, 114624, 177316, 187669, 278126]",208
9971,"[9971, 182393]",23
36679,[36679],55
37828,"[37828, 165350]",12
223400,"[36833, 43847, 224372, 226658, 59973, 25733, 36999, 43851, 45280, 46821, 49659, 59399, 59954, 68826, 87402, 100357, 108513, 119600, 211073, 223400, 236687, 255078, 213088, 247491]",1954
49094,"[49094, 224047, 230968]",24
58644,"[58644, 70689]",13
65042,"[65042, 65047, 66558, 66559]",16
68002,"[42828, 68002, 92805, 163389, 176215, 177996, 182964, 216910, 230801, 233980, 260266, 275796]",219
68006,"[67993, 68006, 288809]",55
70169,"[21154, 70169, 81731]",40
151959,"[78972, 22287, 53075, 53129, 58646, 58647, 59430, 151959, 204944, 208780, 213035, 213046, 232557, 232558, 252137, 256003, 257450, 257451, 257455, 258678, 273307, 273997, 274150, 278728, 3066, 153661, 257461, 264918, 276261, 276263, 289143, 59412, 109397, 153231, 194547, 227268, 257462, 276221]",858
178540,"[4913, 87721, 87742, 87746, 102750, 109741, 178540, 197661, 266290, 271207]",51
91580,[91580],15
105845,"[105845, 253396, 255232]",44
106313,[106313],11
139226,"[139226, 139329]",178
215088,[215088],63
278553,"[233600, 278553]",46
237055,"[113976, 230557, 237055]",101
246065,[246065],19
262091,"[110968, 202254, 204654, 222378, 229717, 230549, 230558, 235789, 262091, 262092, 262093, 265206, 265207, 269152, 271813]",121
101749,"[26429, 38169, 38375, 39964, 40615, 45615, 46147, 49162, 51022, 56383, 57772, 74450, 77243, 96926, 99443, 101749, 104108, 106738, 128992, 129042, 129049, 152243, 155317, 165273, 181903, 209046, 209363, 209411, 213358, 223879, 225570, 225694, 235628, 255378, 257137, 269574, 269686, 270289, 270290, 278967]",4976
39047,[39047],36
45289,"[45289, 103917, 256816]",106
45406,"[36834, 36906, 45406, 119561]",535
49605,[49605],189
61772,"[14520, 61772, 260879, 263279]",70
63678,"[449, 9273, 16350, 22469, 22500, 30678, 30679, 57073, 59028, 59032, 61845, 61857, 63676, 63678, 63751, 63752, 63753, 63754, 63766, 66959, 67412, 69693, 73456, 74449, 74451, 74579, 74922, 75395, 75404, 78928, 78935, 86481, 86501, 86502, 86530, 86556, 86596, 86680, 86745, 89479, 89480, 90479, 90483, 90497, 92335]",2585
86657,"[86544, 86657, 236523, 236524, 267522, 278702]",50
90460,"[3268, 22443, 22445, 25975, 57049, 59029, 69295, 74447, 80000, 84684, 90460, 126424, 179377, 212925, 217636, 235695, 235898, 277653]",375
90512,"[57046, 59024, 90512, 90545, 126784, 128245, 221941, 262390, 266671, 278551]",61
103828,"[103828, 129803, 225572]",348
247501,"[110885, 111484, 125293, 125836, 126147, 126328, 126339, 127156, 127637, 127670, 127764, 128257, 128267, 173470, 183997, 187063, 187067, 187323, 199739, 212761, 214543, 216356, 216966, 217663, 218737, 219387, 222448, 230531, 232645, 247501, 247543, 249253, 250471, 256057, 259408, 259417, 259418, 259419, 260520, 260964, 262024, 262365]",521
127758,"[126789, 127758, 196980]",42
128451,[128451],43
139138,[139138],525
152748,"[3294, 26644, 49488, 56378, 59026, 105769, 105770, 106407, 152277, 152748, 155202]",1335
252164,"[252164, 263738]",20
262415,[262415],13
263733,"[66059, 79862, 215526, 218820, 263733]",49
266362,"[63765, 69930, 79852, 89742, 217637, 220817, 236634, 266362, 278712]",79
289098,"[263742, 265723, 266654, 266655, 266690, 267103, 271794, 272427, 273942, 274986, 277786, 277884, 277966, 278268, 278421, 278617, 278622, 278624, 278719, 289098]",225
268104,[268104],17
62820,"[2395, 57610, 62818, 62820, 62821, 62819, 62822, 62825, 62826, 259161, 152402, 259165, 259166]",857
7583,"[7583, 57640, 154537]",125
10139,"[10139, 57603]",611
26631,"[26631, 31994]",47
37415,[37415],96
44092,"[39681, 44092, 108690, 108856, 165669, 259155]",61
60056,"[60056, 60057, 68905]",425
60067,[60067],10
62833,"[1949, 22934, 57584, 62830, 62833, 85646, 212282, 214240, 253727, 265328]",112
108672,"[108672, 108673]",719
108675,"[108675, 108676]",201
108680,"[36659, 108680]",41
108849,"[108836, 108849]",73
133097,[133097],12
133098,[133098],623
133165,[133165],13
133166,[133166],49
133167,[133167],20
133168,"[133168, 190008, 280268]",158
133173,[133173],14
133174,[133174],19
133175,"[133175, 138822, 238187, 280265, 280266]",65
133179,"[133179, 284388]",58
133180,[133180],11
133183,"[133183, 280278]",35
133184,"[133184, 280282]",10
133185,"[133185, 280432, 280572, 284390]",123
133186,"[133186, 280306]",75
133188,"[133188, 280829]",26
133189,"[133189, 190021]",112
133193,[133193],14
133194,[133194],110
135001,"[135001, 280381, 280525]",68
138780,"[135234, 280773, 135611, 138780, 238721, 138817, 140024, 190722, 287926, 191442, 238184, 280321, 283680, 286012, 286015]",44
138693,"[135240, 135257, 136012, 136044, 238200, 279869, 280245, 286095, 286578, 288549, 138693]",263
138555,"[135671, 286023, 132371, 138524, 139918, 284709, 138555, 138610, 138654, 286027, 138717, 138762, 139398, 138779, 138900, 141184]",153
135785,"[135785, 138855, 190013, 280301]",175
138406,[138406],53
138479,"[138479, 138767, 142357, 288220, 138761, 284171, 142368, 147936, 241629, 285154, 283691, 283882]",76
138496,"[138496, 191280]",42
138547,"[138547, 280277, 280612]",40
138549,[138549],13
138567,"[138567, 138885, 140667, 280251]",401
138590,"[138590, 148074, 280281]",50
138591,"[138591, 280411]",62
138592,[138592],32
138593,[138593],17
138624,"[138624, 138818, 140942, 283423, 138692, 141286, 280248, 281661, 140920, 149697, 238199]",42
138728,"[138642, 138834, 138887, 140704, 280286, 280287, 286579, 138728, 283899, 286577]",203
138676,"[138676, 149637, 190112, 192729, 280280]",193
138688,[138688],12
138689,"[138689, 284391]",43
138726,[138726],61
138769,[138769],36
138772,[138772],37
138800,"[138800, 280303]",20
138825,[138825],10
138827,[138827],11
139073,"[139073, 282208]",91
139285,"[139285, 190575, 280472]",146
139331,[139331],43
153016,"[797, 153016]",404
153108,"[153108, 167359, 246664]",29
191173,"[191173, 286483, 281485, 282255, 284182, 286450, 286482, 288294, 286137, 286692]",10
202030,"[57583, 63027, 63888, 80924, 86338, 154380, 202029, 202030, 214300, 219284, 219632, 249421, 259164, 260553, 264473, 265321, 289274]",153
208088,"[40373, 56460, 208088]",80
208739,[208739],47
210335,[210335],41
212596,"[10085, 62805, 74578, 169980, 202020, 212555, 212596]",103
244959,"[240139, 244959, 287582, 150640, 281685, 286781, 283419, 285678]",13
249419,"[249419, 249429]",68
5636,"[5635, 5636, 5655, 5658, 7169, 8289, 8291, 15219, 22178, 22181, 80097, 161871, 201609, 246061, 257839, 289623]",1039
17393,"[4563, 5650, 5664, 5665, 5706, 10749, 10755, 11367, 17393, 17442, 17449, 17455]",1161
5651,"[5651, 5652, 5663, 17459, 233060, 234330, 118580]",175
5693,"[539, 2519, 5693, 8272, 15293, 19750, 19755, 20370, 22182, 22183, 34327, 80088, 86990, 89751, 93544, 150998, 152815, 175817, 201155, 201606, 203295, 203296, 203299, 203310, 203949, 206946, 251257, 251584, 254255, 254346]",1486
5695,"[5695, 15213, 20369, 22186, 22187, 80095, 89752, 201608]",114
7931,"[7930, 7931]",45
7942,"[7933, 7939, 7942, 7943, 7944]",17
9300,"[586, 667, 1733, 8281, 9300, 19753, 30382, 53935, 80099, 118026, 199004, 204920, 206653, 211572, 221677, 229859]",245
9304,"[7932, 7935, 9304, 63281, 252769]",30
10740,"[10740, 10743, 10744, 15272, 22179, 22191, 80685, 89748, 127578, 153298, 175820, 185838, 202132, 204914, 234567, 249559, 277856, 278375]",203
10758,"[10758, 10759, 80106, 127520, 151108, 195176, 202125, 205214, 207745]",199
15269,"[15269, 15274, 22185, 31399, 80094, 203297, 203709, 210196, 211466, 221697]",161
15516,"[5685, 5710, 10751, 15223, 15516, 80103, 122663, 160735]",368
16100,[16100],11
16606,"[16606, 77484, 177107, 258877, 258881, 263036]",20
17365,"[1137, 5712, 10754, 15276, 16088, 17365, 18411, 24485, 42470, 52841, 59175, 77487, 89749, 118581, 194841, 206654]",343
17461,"[5644, 5660, 10750, 17461, 53759, 77228, 100892, 118368, 160758, 199086, 199689, 202124, 202131, 203406, 203941, 203942, 204108, 204109, 233015, 233016, 233024, 246344, 268626, 275207, 288622]",985
18878,"[18877, 18878, 18879, 88628, 118503, 201610, 225730, 233018]",600
19754,"[8296, 19754, 159850, 204341]",33
22707,"[15025, 17400, 18390, 22707, 22708, 59174, 109974, 151380, 160436, 162017, 203851, 204104, 221511, 246089, 251254, 271342]",331
101202,"[27342, 27343, 27344, 44839, 44840, 45930, 48623, 49347, 51927, 87038, 99966, 100661, 101202, 168580, 207184, 209007, 209520, 210166, 219674, 223144, 223183, 225882, 227139, 227746, 236843, 247645, 254604, 254619, 267755, 268095, 268646, 288991, 289199]",880
37512,"[37508, 37512, 87334, 150997, 181763, 207061, 207466, 208809, 210177, 210882, 225025, 227172, 227747, 257877]",151
37889,"[27767, 37889, 49617, 99160, 210198, 211467, 213541, 256155]",256
52843,"[8294, 52843]",19
122192,"[18391, 18888, 18889, 53760, 77227, 91529, 110411, 117954, 118583, 120263, 2517, 18890, 120270, 122146, 122148, 124514, 185835, 248984, 252764, 275114, 120269, 122145, 122154, 122155, 122189, 122192, 122197, 122651, 122652, 122653, 160757, 184461, 185126, 185832, 185836]",882
77430,"[8293, 77430, 249728]",24
88561,[88561],15
99161,"[27768, 37890, 46989, 49618, 99161, 212201, 213420]",271
99162,"[27766, 37888, 46988, 49619, 99162, 210197, 213419]",185
99843,"[99843, 193549, 210153, 210167, 225026, 246051]",63
99844,"[99844, 210170, 225027]",17
99847,"[39119, 43157, 46795, 48972, 99847, 205686, 209384, 209956, 210863, 227176, 254370, 256656, 268262]",148
100660,"[27166, 46947, 46949, 51248, 55905, 99598, 100660, 106612, 154387, 208962, 225030, 225883, 227132]",369
117801,"[15425, 22204, 63159, 117801, 120244, 125205, 125587, 158409, 184824, 210797, 219066, 219458, 219459, 249562, 249699, 250771, 254337, 263268, 263269, 275778]",132
118632,"[5708, 8288, 15214, 22190, 22192, 31401, 81637, 85995, 89750, 113935, 118630, 118632, 151106, 251705, 258115, 266373, 275304]",679
118633,"[118633, 128417, 199889, 236479, 275643]",85
122491,"[11479, 122491, 219068, 263881]",41
124905,"[62926, 78050, 118499, 124905, 127826, 150999, 202133, 22211, 118536, 127358, 130584, 151436, 157493, 162662, 175312, 184406, 185837, 248668]",59
131214,"[131214, 233751, 237246, 275878]",204
151115,"[11348, 15506, 151115, 201099]",48
152972,"[46948, 152972]",32
153299,"[718, 15512, 81070, 118634, 153299, 203565, 226180, 233103, 235562, 279252]",129
154081,"[8278, 154081]",36
154568,"[2080, 24520, 154568, 201537, 261394]",20
160357,"[4770, 7953, 10857, 11482, 15027, 15028, 17401, 18876, 24678, 34298, 41414, 47808, 70647, 151043, 160357, 170405, 170406, 201584, 202151, 209892, 209893, 209894, 210795, 226572, 228746, 248026, 248956, 248957, 249702, 250630, 251249, 260145, 265974, 265975, 272459, 288624]",613
168466,[168466],10
174447,"[174447, 203707, 215667, 219421, 258879]",22
203702,"[16605, 22219, 161873, 201603, 201605, 203377, 203701, 203702, 203705, 251113]",32
203704,[203704],16
203708,"[61459, 74330, 74332, 203708, 213895, 215666, 288634, 289584]",42
203943,[203943],146
203948,"[15427, 15429, 15430, 17082, 46796, 59176, 203945, 203948, 203965, 216807, 249690, 249701, 256430, 261519, 261520, 289397, 289638]",191
204340,"[204112, 204340, 204756, 204923, 213892, 228791, 230878, 233101, 250934, 255700, 257610, 259272, 265867, 277330, 289235]",133
204342,"[74331, 84467, 154652, 172234, 193462, 204342, 211867, 215368, 250944, 251912, 263800, 268840, 289025]",130
204922,"[80089, 204917, 204922, 219437, 266499]",33
209523,"[55803, 209523]",70
209831,"[36569, 104410, 205760, 209831, 246185, 269794]",74
